# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-24 15:29:54 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05543830 FOX RIVER AT WAUKESHA, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05543830
#            TS   parameter     statistic     Description
#        155309       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	155309_00060_00003	155309_00060_00003_cd
USGS	05543830	1997-01-24	113	A
USGS	05543830	1997-01-25	102	A
USGS	05543830	1997-01-26	98.0	A:e
USGS	05543830	1997-01-27	93.0	A
USGS	05543830	1997-01-28	88.0	A:e
USGS	05543830	1997-01-29	82.0	A:e
USGS	05543830	1997-01-30	72.0	A:e
USGS	05543830	1997-01-31	77.0	A
USGS	05543830	1997-02-01	79.0	A
USGS	05543830	1997-02-02	80.0	A
USGS	05543830	1997-02-03	81.0	A
USGS	05543830	1997-02-04	81.0	A
USGS	05543830	1997-02-05	81.0	A
USGS	05543830	1997-02-06	79.0	A
USGS	05543830	1997-02-07	75.0	A
USGS	05543830	1997-02-08	73.0	A
USGS	05543830	1997-02-09	68.0	A
USGS	05543830	1997-02-10	68.0	A
USGS	05543830	1997-02-11	64.0	A
USGS	05543830	1997-02-12	62.0	A
USGS	05543830	1997-02-13	58.0	A
USGS	05543830	1997-02-14	60.0	A
USGS	05543830	1997-02-15	58.0	A
USGS	05543830	1997-02-16	57.0	A
USGS	05543830	1997-02-17	54.0	A
USGS	05543830	1997-02-18	106	A
USGS	05543830	1997-02-19	202	A
USGS	05543830	1997-02-20	204	A
USGS	05543830	1997-02-21	545	A
USGS	05543830	1997-02-22	612	A
USGS	05543830	1997-02-23	557	A
USGS	05543830	1997-02-24	445	A
USGS	05543830	1997-02-25	364	A
USGS	05543830	1997-02-26	293	A
USGS	05543830	1997-02-27	253	A
USGS	05543830	1997-02-28	222	A
USGS	05543830	1997-03-01	241	A
USGS	05543830	1997-03-02	326	A
USGS	05543830	1997-03-03	328	A
USGS	05543830	1997-03-04	303	A
USGS	05543830	1997-03-05	269	A
USGS	05543830	1997-03-06	222	A
USGS	05543830	1997-03-07	186	A
USGS	05543830	1997-03-08	171	A
USGS	05543830	1997-03-09	179	A
USGS	05543830	1997-03-10	189	A
USGS	05543830	1997-03-11	195	A
USGS	05543830	1997-03-12	194	A
USGS	05543830	1997-03-13	186	A
USGS	05543830	1997-03-14	174	A
USGS	05543830	1997-03-15	153	A
USGS	05543830	1997-03-16	139	A
USGS	05543830	1997-03-17	140	A
USGS	05543830	1997-03-18	141	A
USGS	05543830	1997-03-19	137	A
USGS	05543830	1997-03-20	131	A
USGS	05543830	1997-03-21	132	A
USGS	05543830	1997-03-22	142	A
USGS	05543830	1997-03-23	143	A
USGS	05543830	1997-03-24	135	A
USGS	05543830	1997-03-25	141	A
USGS	05543830	1997-03-26	149	A
USGS	05543830	1997-03-27	152	A
USGS	05543830	1997-03-28	160	A
USGS	05543830	1997-03-29	160	A
USGS	05543830	1997-03-30	159	A
USGS	05543830	1997-03-31	156	A
USGS	05543830	1997-04-01	146	A
USGS	05543830	1997-04-02	137	A
USGS	05543830	1997-04-03	131	A
USGS	05543830	1997-04-04	124	A
USGS	05543830	1997-04-05	122	A
USGS	05543830	1997-04-06	125	A
USGS	05543830	1997-04-07	127	A
USGS	05543830	1997-04-08	112	A
USGS	05543830	1997-04-09	99.0	A
USGS	05543830	1997-04-10	91.0	A
USGS	05543830	1997-04-11	90.0	A
USGS	05543830	1997-04-12	110	A
USGS	05543830	1997-04-13	128	A
USGS	05543830	1997-04-14	145	A
USGS	05543830	1997-04-15	154	A
USGS	05543830	1997-04-16	153	A
USGS	05543830	1997-04-17	146	A
USGS	05543830	1997-04-18	133	A
USGS	05543830	1997-04-19	132	A
USGS	05543830	1997-04-20	131	A
USGS	05543830	1997-04-21	123	A
USGS	05543830	1997-04-22	115	A
USGS	05543830	1997-04-23	109	A
USGS	05543830	1997-04-24	106	A
USGS	05543830	1997-04-25	104	A
USGS	05543830	1997-04-26	98.0	A
USGS	05543830	1997-04-27	94.0	A
USGS	05543830	1997-04-28	91.0	A
USGS	05543830	1997-04-29	73.0	A
USGS	05543830	1997-04-30	106	A
USGS	05543830	1997-05-01	226	A
USGS	05543830	1997-05-02	258	A
USGS	05543830	1997-05-03	273	A
USGS	05543830	1997-05-04	268	A
USGS	05543830	1997-05-05	241	A
USGS	05543830	1997-05-06	218	A
USGS	05543830	1997-05-07	194	A
USGS	05543830	1997-05-08	201	A
USGS	05543830	1997-05-09	189	A
USGS	05543830	1997-05-10	167	A
USGS	05543830	1997-05-11	146	A
USGS	05543830	1997-05-12	132	A
USGS	05543830	1997-05-13	115	A
USGS	05543830	1997-05-14	106	A
USGS	05543830	1997-05-15	111	A
USGS	05543830	1997-05-16	108	A
USGS	05543830	1997-05-17	100	A
USGS	05543830	1997-05-18	93.0	A
USGS	05543830	1997-05-19	82.0	A
USGS	05543830	1997-05-20	91.0	A
USGS	05543830	1997-05-21	86.0	A
USGS	05543830	1997-05-22	82.0	A
USGS	05543830	1997-05-23	75.0	A
USGS	05543830	1997-05-24	71.0	A
USGS	05543830	1997-05-25	75.0	A
USGS	05543830	1997-05-26	73.0	A
USGS	05543830	1997-05-27	68.0	A
USGS	05543830	1997-05-28	66.0	A
USGS	05543830	1997-05-29	84.0	A
USGS	05543830	1997-05-30	97.0	A
USGS	05543830	1997-05-31	84.0	A
USGS	05543830	1997-06-01	74.0	A
USGS	05543830	1997-06-02	66.0	A
USGS	05543830	1997-06-03	60.0	A
USGS	05543830	1997-06-04	55.0	A
USGS	05543830	1997-06-05	52.0	A
USGS	05543830	1997-06-06	51.0	A
USGS	05543830	1997-06-07	51.0	A
USGS	05543830	1997-06-08	48.0	A
USGS	05543830	1997-06-09	46.0	A
USGS	05543830	1997-06-10	44.0	A
USGS	05543830	1997-06-11	42.0	A
USGS	05543830	1997-06-12	39.0	A
USGS	05543830	1997-06-13	39.0	A
USGS	05543830	1997-06-14	33.0	A
USGS	05543830	1997-06-15	33.0	A
USGS	05543830	1997-06-16	167	A
USGS	05543830	1997-06-17	152	A
USGS	05543830	1997-06-18	112	A
USGS	05543830	1997-06-19	82.0	A
USGS	05543830	1997-06-20	94.0	A
USGS	05543830	1997-06-21	716	A
USGS	05543830	1997-06-22	1150	A
USGS	05543830	1997-06-23	1290	A
USGS	05543830	1997-06-24	1070	A
USGS	05543830	1997-06-25	845	A
USGS	05543830	1997-06-26	677	A
USGS	05543830	1997-06-27	550	A
USGS	05543830	1997-06-28	451	A
USGS	05543830	1997-06-29	375	A
USGS	05543830	1997-06-30	389	A
USGS	05543830	1997-07-01	436	A
USGS	05543830	1997-07-02	520	A
USGS	05543830	1997-07-03	560	A
USGS	05543830	1997-07-04	499	A
USGS	05543830	1997-07-05	433	A
USGS	05543830	1997-07-06	405	A
USGS	05543830	1997-07-07	344	A
USGS	05543830	1997-07-08	462	A
USGS	05543830	1997-07-09	485	A
USGS	05543830	1997-07-10	384	A
USGS	05543830	1997-07-11	320	A
USGS	05543830	1997-07-12	281	A
USGS	05543830	1997-07-13	249	A
USGS	05543830	1997-07-14	216	A
USGS	05543830	1997-07-15	184	A
USGS	05543830	1997-07-16	166	A
USGS	05543830	1997-07-17	173	A
USGS	05543830	1997-07-18	162	A
USGS	05543830	1997-07-19	144	A
USGS	05543830	1997-07-20	131	A
USGS	05543830	1997-07-21	140	A
USGS	05543830	1997-07-22	140	A
USGS	05543830	1997-07-23	134	A
USGS	05543830	1997-07-24	125	A
USGS	05543830	1997-07-25	126	A
USGS	05543830	1997-07-26	140	A
USGS	05543830	1997-07-27	150	A
USGS	05543830	1997-07-28	136	A
USGS	05543830	1997-07-29	105	A
USGS	05543830	1997-07-30	72.0	A
USGS	05543830	1997-07-31	57.0	A
USGS	05543830	1997-08-01	55.0	A
USGS	05543830	1997-08-02	54.0	A
USGS	05543830	1997-08-03	65.0	A
USGS	05543830	1997-08-04	62.0	A
USGS	05543830	1997-08-05	56.0	A
USGS	05543830	1997-08-06	51.0	A
USGS	05543830	1997-08-07	47.0	A
USGS	05543830	1997-08-08	42.0	A
USGS	05543830	1997-08-09	41.0	A
USGS	05543830	1997-08-10	43.0	A
USGS	05543830	1997-08-11	46.0	A
USGS	05543830	1997-08-12	103	A
USGS	05543830	1997-08-13	118	A
USGS	05543830	1997-08-14	90.0	A
USGS	05543830	1997-08-15	84.0	A
USGS	05543830	1997-08-16	86.0	A
USGS	05543830	1997-08-17	76.0	A
USGS	05543830	1997-08-18	85.0	A
USGS	05543830	1997-08-19	76.0	A
USGS	05543830	1997-08-20	72.0	A
USGS	05543830	1997-08-21	71.0	A
USGS	05543830	1997-08-22	65.0	A
USGS	05543830	1997-08-23	64.0	A
USGS	05543830	1997-08-24	401	A
USGS	05543830	1997-08-25	365	A
USGS	05543830	1997-08-26	286	A
USGS	05543830	1997-08-27	236	A
USGS	05543830	1997-08-28	192	A
USGS	05543830	1997-08-29	152	A
USGS	05543830	1997-08-30	140	A
USGS	05543830	1997-08-31	140	A
USGS	05543830	1997-09-01	132	A
USGS	05543830	1997-09-02	120	A
USGS	05543830	1997-09-03	107	A
USGS	05543830	1997-09-04	76.0	A
USGS	05543830	1997-09-05	53.0	A
USGS	05543830	1997-09-06	52.0	A
USGS	05543830	1997-09-07	47.0	A
USGS	05543830	1997-09-08	50.0	A
USGS	05543830	1997-09-09	51.0	A
USGS	05543830	1997-09-10	67.0	A
USGS	05543830	1997-09-11	66.0	A
USGS	05543830	1997-09-12	60.0	A
USGS	05543830	1997-09-13	51.0	A
USGS	05543830	1997-09-14	47.0	A
USGS	05543830	1997-09-15	44.0	A
USGS	05543830	1997-09-16	57.0	A
USGS	05543830	1997-09-17	100	A
USGS	05543830	1997-09-18	83.0	A
USGS	05543830	1997-09-19	75.0	A
USGS	05543830	1997-09-20	80.0	A
USGS	05543830	1997-09-21	64.0	A
USGS	05543830	1997-09-22	61.0	A
USGS	05543830	1997-09-23	68.0	A
USGS	05543830	1997-09-24	65.0	A
USGS	05543830	1997-09-25	64.0	A
USGS	05543830	1997-09-26	53.0	A
USGS	05543830	1997-09-27	45.0	A
USGS	05543830	1997-09-28	42.0	A
USGS	05543830	1997-09-29	43.0	A
USGS	05543830	1997-09-30	42.0	A
USGS	05543830	1997-10-01	40.0	A
USGS	05543830	1997-10-02	60.0	A
USGS	05543830	1997-10-03	71.0	A
USGS	05543830	1997-10-04	68.0	A
USGS	05543830	1997-10-05	65.0	A
USGS	05543830	1997-10-06	61.0	A
USGS	05543830	1997-10-07	62.0	A
USGS	05543830	1997-10-08	63.0	A
USGS	05543830	1997-10-09	59.0	A
USGS	05543830	1997-10-10	59.0	A
USGS	05543830	1997-10-11	57.0	A
USGS	05543830	1997-10-12	54.0	A
USGS	05543830	1997-10-13	73.0	A
USGS	05543830	1997-10-14	68.0	A
USGS	05543830	1997-10-15	59.0	A
USGS	05543830	1997-10-16	56.0	A
USGS	05543830	1997-10-17	54.0	A
USGS	05543830	1997-10-18	54.0	A
USGS	05543830	1997-10-19	50.0	A
USGS	05543830	1997-10-20	47.0	A
USGS	05543830	1997-10-21	49.0	A
USGS	05543830	1997-10-22	47.0	A
USGS	05543830	1997-10-23	50.0	A
USGS	05543830	1997-10-24	48.0	A
USGS	05543830	1997-10-25	40.0	A
USGS	05543830	1997-10-26	48.0	A
USGS	05543830	1997-10-27	71.0	A
USGS	05543830	1997-10-28	65.0	A
USGS	05543830	1997-10-29	55.0	A
USGS	05543830	1997-10-30	50.0	A
USGS	05543830	1997-10-31	47.0	A
USGS	05543830	1997-11-01	45.0	A
USGS	05543830	1997-11-02	44.0	A
USGS	05543830	1997-11-03	48.0	A
USGS	05543830	1997-11-04	41.0	A
USGS	05543830	1997-11-05	45.0	A
USGS	05543830	1997-11-06	49.0	A
USGS	05543830	1997-11-07	51.0	A
USGS	05543830	1997-11-08	46.0	A
USGS	05543830	1997-11-09	46.0	A
USGS	05543830	1997-11-10	43.0	A
USGS	05543830	1997-11-11	41.0	A
USGS	05543830	1997-11-12	40.0	A
USGS	05543830	1997-11-13	40.0	A
USGS	05543830	1997-11-14	39.0	A
USGS	05543830	1997-11-15	38.0	A
USGS	05543830	1997-11-16	37.0	A
USGS	05543830	1997-11-17	36.0	A
USGS	05543830	1997-11-18	38.0	A
USGS	05543830	1997-11-19	39.0	A
USGS	05543830	1997-11-20	39.0	A
USGS	05543830	1997-11-21	41.0	A
USGS	05543830	1997-11-22	39.0	A
USGS	05543830	1997-11-23	39.0	A
USGS	05543830	1997-11-24	38.0	A
USGS	05543830	1997-11-25	39.0	A
USGS	05543830	1997-11-26	40.0	A
USGS	05543830	1997-11-27	43.0	A
USGS	05543830	1997-11-28	46.0	A
USGS	05543830	1997-11-29	52.0	A
USGS	05543830	1997-11-30	53.0	A
USGS	05543830	1997-12-01	54.0	A
USGS	05543830	1997-12-02	48.0	A
USGS	05543830	1997-12-03	55.0	A
USGS	05543830	1997-12-04	58.0	A
USGS	05543830	1997-12-05	58.0	A
USGS	05543830	1997-12-06	49.0	A
USGS	05543830	1997-12-07	51.0	A
USGS	05543830	1997-12-08	47.0	A
USGS	05543830	1997-12-09	45.0	A
USGS	05543830	1997-12-10	52.0	A
USGS	05543830	1997-12-11	53.0	A
USGS	05543830	1997-12-12	48.0	A
USGS	05543830	1997-12-13	44.0	A
USGS	05543830	1997-12-14	44.0	A
USGS	05543830	1997-12-15	43.0	A
USGS	05543830	1997-12-16	47.0	A
USGS	05543830	1997-12-17	46.0	A
USGS	05543830	1997-12-18	48.0	A
USGS	05543830	1997-12-19	48.0	A
USGS	05543830	1997-12-20	50.0	A
USGS	05543830	1997-12-21	49.0	A
USGS	05543830	1997-12-22	48.0	A
USGS	05543830	1997-12-23	49.0	A
USGS	05543830	1997-12-24	49.0	A
USGS	05543830	1997-12-25	47.0	A
USGS	05543830	1997-12-26	46.0	A
USGS	05543830	1997-12-27	42.0	A
USGS	05543830	1997-12-28	41.0	A
USGS	05543830	1997-12-29	43.0	A
USGS	05543830	1997-12-30	40.0	A
USGS	05543830	1997-12-31	39.0	A
USGS	05543830	1998-01-01	38.0	A
USGS	05543830	1998-01-02	42.0	A
USGS	05543830	1998-01-03	68.0	A
USGS	05543830	1998-01-04	111	A
USGS	05543830	1998-01-05	168	A
USGS	05543830	1998-01-06	208	A
USGS	05543830	1998-01-07	235	A
USGS	05543830	1998-01-08	219	A
USGS	05543830	1998-01-09	158	A
USGS	05543830	1998-01-10	140	A:e
USGS	05543830	1998-01-11	120	A:e
USGS	05543830	1998-01-12	110	A:e
USGS	05543830	1998-01-13	96.0	A:e
USGS	05543830	1998-01-14	83.0	A
USGS	05543830	1998-01-15	81.0	A
USGS	05543830	1998-01-16	82.0	A
USGS	05543830	1998-01-17	81.0	A
USGS	05543830	1998-01-18	80.0	A
USGS	05543830	1998-01-19	77.0	A
USGS	05543830	1998-01-20	75.0	A
USGS	05543830	1998-01-21	77.0	A
USGS	05543830	1998-01-22	77.0	A
USGS	05543830	1998-01-23	78.0	A
USGS	05543830	1998-01-24	80.0	A
USGS	05543830	1998-01-25	78.0	A
USGS	05543830	1998-01-26	80.0	A
USGS	05543830	1998-01-27	88.0	A
USGS	05543830	1998-01-28	96.0	A
USGS	05543830	1998-01-29	102	A
USGS	05543830	1998-01-30	103	A
USGS	05543830	1998-01-31	102	A
USGS	05543830	1998-02-01	111	A
USGS	05543830	1998-02-02	150	A
USGS	05543830	1998-02-03	164	A
USGS	05543830	1998-02-04	155	A
USGS	05543830	1998-02-05	145	A
USGS	05543830	1998-02-06	129	A
USGS	05543830	1998-02-07	127	A
USGS	05543830	1998-02-08	122	A
USGS	05543830	1998-02-09	118	A
USGS	05543830	1998-02-10	116	A
USGS	05543830	1998-02-11	159	A
USGS	05543830	1998-02-12	270	A
USGS	05543830	1998-02-13	295	A
USGS	05543830	1998-02-14	264	A
USGS	05543830	1998-02-15	235	A
USGS	05543830	1998-02-16	237	A
USGS	05543830	1998-02-17	263	A
USGS	05543830	1998-02-18	297	A
USGS	05543830	1998-02-19	299	A
USGS	05543830	1998-02-20	277	A
USGS	05543830	1998-02-21	254	A
USGS	05543830	1998-02-22	231	A
USGS	05543830	1998-02-23	211	A
USGS	05543830	1998-02-24	201	A
USGS	05543830	1998-02-25	183	A
USGS	05543830	1998-02-26	165	A
USGS	05543830	1998-02-27	211	A
USGS	05543830	1998-02-28	232	A
USGS	05543830	1998-03-01	216	A
USGS	05543830	1998-03-02	204	A
USGS	05543830	1998-03-03	196	A
USGS	05543830	1998-03-04	184	A
USGS	05543830	1998-03-05	167	A
USGS	05543830	1998-03-06	151	A
USGS	05543830	1998-03-07	142	A
USGS	05543830	1998-03-08	156	A
USGS	05543830	1998-03-09	190	A
USGS	05543830	1998-03-10	140	A:e
USGS	05543830	1998-03-11	130	A:e
USGS	05543830	1998-03-12	120	A:e
USGS	05543830	1998-03-13	110	A:e
USGS	05543830	1998-03-14	107	A
USGS	05543830	1998-03-15	109	A
USGS	05543830	1998-03-16	100	A
USGS	05543830	1998-03-17	112	A
USGS	05543830	1998-03-18	206	A
USGS	05543830	1998-03-19	295	A
USGS	05543830	1998-03-20	296	A
USGS	05543830	1998-03-21	262	A
USGS	05543830	1998-03-22	233	A
USGS	05543830	1998-03-23	211	A
USGS	05543830	1998-03-24	195	A
USGS	05543830	1998-03-25	174	A
USGS	05543830	1998-03-26	159	A
USGS	05543830	1998-03-27	153	A
USGS	05543830	1998-03-28	147	A
USGS	05543830	1998-03-29	138	A
USGS	05543830	1998-03-30	144	A
USGS	05543830	1998-03-31	314	A
USGS	05543830	1998-04-01	446	A
USGS	05543830	1998-04-02	425	A
USGS	05543830	1998-04-03	409	A
USGS	05543830	1998-04-04	380	A
USGS	05543830	1998-04-05	337	A
USGS	05543830	1998-04-06	288	A
USGS	05543830	1998-04-07	250	A
USGS	05543830	1998-04-08	261	A
USGS	05543830	1998-04-09	321	A
USGS	05543830	1998-04-10	367	A
USGS	05543830	1998-04-11	335	A
USGS	05543830	1998-04-12	302	A
USGS	05543830	1998-04-13	285	A
USGS	05543830	1998-04-14	294	A
USGS	05543830	1998-04-15	303	A
USGS	05543830	1998-04-16	392	A
USGS	05543830	1998-04-17	432	A
USGS	05543830	1998-04-18	388	A
USGS	05543830	1998-04-19	344	A
USGS	05543830	1998-04-20	311	A
USGS	05543830	1998-04-21	311	A
USGS	05543830	1998-04-22	295	A
USGS	05543830	1998-04-23	261	A
USGS	05543830	1998-04-24	235	A
USGS	05543830	1998-04-25	209	A
USGS	05543830	1998-04-26	195	A
USGS	05543830	1998-04-27	183	A
USGS	05543830	1998-04-28	173	A
USGS	05543830	1998-04-29	164	A
USGS	05543830	1998-04-30	142	A
USGS	05543830	1998-05-01	168	A
USGS	05543830	1998-05-02	192	A
USGS	05543830	1998-05-03	184	A
USGS	05543830	1998-05-04	177	A
USGS	05543830	1998-05-05	157	A
USGS	05543830	1998-05-06	144	A
USGS	05543830	1998-05-07	191	A
USGS	05543830	1998-05-08	218	A
USGS	05543830	1998-05-09	200	A
USGS	05543830	1998-05-10	179	A
USGS	05543830	1998-05-11	160	A
USGS	05543830	1998-05-12	146	A
USGS	05543830	1998-05-13	144	A
USGS	05543830	1998-05-14	126	A
USGS	05543830	1998-05-15	113	A
USGS	05543830	1998-05-16	130	A
USGS	05543830	1998-05-17	132	A
USGS	05543830	1998-05-18	120	A
USGS	05543830	1998-05-19	97.0	A
USGS	05543830	1998-05-20	76.0	A
USGS	05543830	1998-05-21	66.0	A
USGS	05543830	1998-05-22	57.0	A
USGS	05543830	1998-05-23	53.0	A
USGS	05543830	1998-05-24	63.0	A
USGS	05543830	1998-05-25	62.0	A
USGS	05543830	1998-05-26	55.0	A
USGS	05543830	1998-05-27	52.0	A
USGS	05543830	1998-05-28	81.0	A
USGS	05543830	1998-05-29	118	A
USGS	05543830	1998-05-30	89.0	A
USGS	05543830	1998-05-31	102	A
USGS	05543830	1998-06-01	88.0	A
USGS	05543830	1998-06-02	76.0	A
USGS	05543830	1998-06-03	70.0	A
USGS	05543830	1998-06-04	59.0	A
USGS	05543830	1998-06-05	55.0	A
USGS	05543830	1998-06-06	51.0	A
USGS	05543830	1998-06-07	46.0	A
USGS	05543830	1998-06-08	44.0	A
USGS	05543830	1998-06-09	53.0	A
USGS	05543830	1998-06-10	57.0	A
USGS	05543830	1998-06-11	84.0	A
USGS	05543830	1998-06-12	108	A
USGS	05543830	1998-06-13	88.0	A
USGS	05543830	1998-06-14	65.0	A
USGS	05543830	1998-06-15	55.0	A
USGS	05543830	1998-06-16	52.0	A
USGS	05543830	1998-06-17	49.0	A
USGS	05543830	1998-06-18	69.0	A
USGS	05543830	1998-06-19	90.0	A
USGS	05543830	1998-06-20	94.0	A
USGS	05543830	1998-06-21	71.0	A
USGS	05543830	1998-06-22	64.0	A
USGS	05543830	1998-06-23	50.0	A
USGS	05543830	1998-06-24	68.0	A
USGS	05543830	1998-06-25	64.0	A
USGS	05543830	1998-06-26	54.0	A
USGS	05543830	1998-06-27	97.0	A
USGS	05543830	1998-06-28	154	A
USGS	05543830	1998-06-29	131	A
USGS	05543830	1998-06-30	112	A
USGS	05543830	1998-07-01	102	A
USGS	05543830	1998-07-02	93.0	A
USGS	05543830	1998-07-03	77.0	A
USGS	05543830	1998-07-04	55.0	A
USGS	05543830	1998-07-05	45.0	A
USGS	05543830	1998-07-06	44.0	A
USGS	05543830	1998-07-07	41.0	A
USGS	05543830	1998-07-08	36.0	A
USGS	05543830	1998-07-09	37.0	A
USGS	05543830	1998-07-10	34.0	A
USGS	05543830	1998-07-11	32.0	A
USGS	05543830	1998-07-12	30.0	A
USGS	05543830	1998-07-13	30.0	A
USGS	05543830	1998-07-14	29.0	A
USGS	05543830	1998-07-15	29.0	A
USGS	05543830	1998-07-16	34.0	A
USGS	05543830	1998-07-17	31.0	A
USGS	05543830	1998-07-18	26.0	A
USGS	05543830	1998-07-19	28.0	A
USGS	05543830	1998-07-20	50.0	A
USGS	05543830	1998-07-21	99.0	A
USGS	05543830	1998-07-22	77.0	A
USGS	05543830	1998-07-23	51.0	A
USGS	05543830	1998-07-24	37.0	A
USGS	05543830	1998-07-25	32.0	A
USGS	05543830	1998-07-26	28.0	A
USGS	05543830	1998-07-27	28.0	A
USGS	05543830	1998-07-28	27.0	A
USGS	05543830	1998-07-29	25.0	A
USGS	05543830	1998-07-30	24.0	A
USGS	05543830	1998-07-31	24.0	A
USGS	05543830	1998-08-01	22.0	A
USGS	05543830	1998-08-02	21.0	A
USGS	05543830	1998-08-03	22.0	A
USGS	05543830	1998-08-04	69.0	A
USGS	05543830	1998-08-05	166	A
USGS	05543830	1998-08-06	288	A
USGS	05543830	1998-08-07	1040	A
USGS	05543830	1998-08-08	1380	A
USGS	05543830	1998-08-09	963	A
USGS	05543830	1998-08-10	632	A
USGS	05543830	1998-08-11	428	A
USGS	05543830	1998-08-12	285	A
USGS	05543830	1998-08-13	185	A
USGS	05543830	1998-08-14	148	A
USGS	05543830	1998-08-15	126	A
USGS	05543830	1998-08-16	112	A
USGS	05543830	1998-08-17	102	A
USGS	05543830	1998-08-18	81.0	A
USGS	05543830	1998-08-19	60.0	A
USGS	05543830	1998-08-20	52.0	A
USGS	05543830	1998-08-21	47.0	A
USGS	05543830	1998-08-22	43.0	A
USGS	05543830	1998-08-23	43.0	A
USGS	05543830	1998-08-24	47.0	A
USGS	05543830	1998-08-25	84.0	A
USGS	05543830	1998-08-26	66.0	A
USGS	05543830	1998-08-27	50.0	A
USGS	05543830	1998-08-28	50.0	A
USGS	05543830	1998-08-29	47.0	A
USGS	05543830	1998-08-30	43.0	A
USGS	05543830	1998-08-31	38.0	A
USGS	05543830	1998-09-01	40.0	A
USGS	05543830	1998-09-02	65.0	A
USGS	05543830	1998-09-03	50.0	A
USGS	05543830	1998-09-04	40.0	A
USGS	05543830	1998-09-05	36.0	A
USGS	05543830	1998-09-06	35.0	A
USGS	05543830	1998-09-07	33.0	A
USGS	05543830	1998-09-08	30.0	A
USGS	05543830	1998-09-09	29.0	A
USGS	05543830	1998-09-10	28.0	A
USGS	05543830	1998-09-11	30.0	A
USGS	05543830	1998-09-12	32.0	A
USGS	05543830	1998-09-13	30.0	A
USGS	05543830	1998-09-14	72.0	A
USGS	05543830	1998-09-15	113	A
USGS	05543830	1998-09-16	85.0	A
USGS	05543830	1998-09-17	62.0	A
USGS	05543830	1998-09-18	51.0	A
USGS	05543830	1998-09-19	41.0	A
USGS	05543830	1998-09-20	42.0	A
USGS	05543830	1998-09-21	39.0	A
USGS	05543830	1998-09-22	36.0	A
USGS	05543830	1998-09-23	35.0	A
USGS	05543830	1998-09-24	34.0	A
USGS	05543830	1998-09-25	37.0	A
USGS	05543830	1998-09-26	41.0	A
USGS	05543830	1998-09-27	37.0	A
USGS	05543830	1998-09-28	35.0	A
USGS	05543830	1998-09-29	34.0	A
USGS	05543830	1998-09-30	48.0	A
USGS	05543830	1998-10-01	48.0	A
USGS	05543830	1998-10-02	44.0	A
USGS	05543830	1998-10-03	83.0	A
USGS	05543830	1998-10-04	90.0	A
USGS	05543830	1998-10-05	151	A
USGS	05543830	1998-10-06	167	A
USGS	05543830	1998-10-07	145	A
USGS	05543830	1998-10-08	120	A
USGS	05543830	1998-10-09	102	A
USGS	05543830	1998-10-10	89.0	A
USGS	05543830	1998-10-11	79.0	A
USGS	05543830	1998-10-12	73.0	A
USGS	05543830	1998-10-13	71.0	A
USGS	05543830	1998-10-14	67.0	A
USGS	05543830	1998-10-15	58.0	A
USGS	05543830	1998-10-16	58.0	A
USGS	05543830	1998-10-17	77.0	A
USGS	05543830	1998-10-18	125	A
USGS	05543830	1998-10-19	112	A
USGS	05543830	1998-10-20	83.0	A
USGS	05543830	1998-10-21	70.0	A
USGS	05543830	1998-10-22	63.0	A
USGS	05543830	1998-10-23	62.0	A
USGS	05543830	1998-10-24	62.0	A
USGS	05543830	1998-10-25	58.0	A
USGS	05543830	1998-10-26	56.0	A
USGS	05543830	1998-10-27	54.0	A
USGS	05543830	1998-10-28	53.0	A
USGS	05543830	1998-10-29	54.0	A
USGS	05543830	1998-10-30	58.0	A
USGS	05543830	1998-10-31	59.0	A
USGS	05543830	1998-11-01	58.0	A
USGS	05543830	1998-11-02	55.0	A
USGS	05543830	1998-11-03	46.0	A
USGS	05543830	1998-11-04	40.0	A
USGS	05543830	1998-11-05	38.0	A
USGS	05543830	1998-11-06	38.0	A
USGS	05543830	1998-11-07	35.0	A
USGS	05543830	1998-11-08	36.0	A
USGS	05543830	1998-11-09	39.0	A
USGS	05543830	1998-11-10	254	A
USGS	05543830	1998-11-11	312	A
USGS	05543830	1998-11-12	261	A
USGS	05543830	1998-11-13	171	A
USGS	05543830	1998-11-14	117	A
USGS	05543830	1998-11-15	94.0	A
USGS	05543830	1998-11-16	83.0	A
USGS	05543830	1998-11-17	74.0	A
USGS	05543830	1998-11-18	67.0	A
USGS	05543830	1998-11-19	63.0	A
USGS	05543830	1998-11-20	65.0	A
USGS	05543830	1998-11-21	58.0	A
